Unnamed: 0,Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,latitude,longitude,marijuana_related
27992,5680670,2019-07-06,2236.0,14,Pacific,1494,21,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLD WAY,,"['33.9432', '-118.4013']",33.9432,-118.4013,transport/sell/furnish/etc marijuana
28165,5680429,2019-07-06,1650.0,14,Pacific,1411,23,M,B,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,OCEAN FRONT                  WK,BROOKS                       ST,"['33.9906', '-118.4769']",33.9906,-118.4769,possess marijuana for sale
28368,5681416,2019-07-07,1905.0,14,Pacific,1412,23,M,B,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,200    OCEAN FRONT                  WK,,"['33.9933', '-118.4765']",33.9933,-118.4765,possess marijuana for sale
28950,5681394,2019-07-07,1905.0,14,Pacific,1411,22,F,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,OCEAN FRONT                  WK,ROSE                         AV,"['33.9947', '-118.4805']",33.9947,-118.4805,possess marijuana for sale
29232,5686469,2019-07-12,2325.0,6,Hollywood,645,43,M,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,6700    HOLLYWOOD                    BL,,"['34.1016', '-118.3401']",34.1016,-118.3401,possess marijuana for sale
29277,5685140,2019-07-11,1830.0,18,Southeast,1801,21,F,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,8900 S  VERMONT                      AV,,"['33.9563', '-118.2915']",33.9563,-118.2915,possess marijuana for sale
29359,5685240,2019-07-11,1640.0,12,77th Street,1243,21,F,B,16.0,Narcotic Drug Laws,M,11360(B)HS,give/transport/etc < 28.5 grams marijuana,6900 S  WESTERN                      AV,,"['33.977', '-118.309']",33.977,-118.309,give/transport/etc < 28.5 grams marijuana
29442,5685145,2019-07-11,1830.0,18,Southeast,1801,27,F,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,8900 S  VERMONT                      AV,,"['33.9563', '-118.2915']",33.9563,-118.2915,possess marijuana for sale
29464,5686456,2019-07-12,2250.0,14,Pacific,1494,26,F,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,200    WORLD WAY,,"['33.9449', '-118.4059']",33.9449,-118.4059,transport/sell/furnish/etc marijuana
29514,5683907,2019-07-10,1625.0,14,Pacific,1494,23,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,400    WORLD WAY,,"['33.9433', '-118.4072']",33.9433,-118.4072,transport/sell/furnish/etc marijuana
29542,5685149,2019-07-11,1830.0,18,Southeast,1801,27,M,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,8900 S  VERMONT                      AV,,"['33.9563', '-118.2915']",33.9563,-118.2915,possess marijuana for sale
30282,5687822,2019-07-14,1755.0,14,Pacific,1494,47,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,200    WORLD                        WY,,"['33.9449', '-118.4059']",33.9449,-118.4059,transport/sell/furnish/etc marijuana
31204,5691017,2019-07-17,2105.0,1,Central,139,36,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,2ND,VIGNES,"['34.0472', '-118.2339']",34.0472,-118.2339,possession marijuana for sale
31251,5690646,2019-07-17,1545.0,14,Pacific,1494,27,M,O,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLDWAY,,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
31419,5692667,2019-07-19,1200.0,14,Pacific,1494,31,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.944', '-118.4073']",33.944,-118.4073,transport/sell/furnish/etc marijuana
31525,5691464,2019-07-18,1300.0,14,Pacific,1432,39,M,W,16.0,Narcotic Drug Laws,M,11360(A)2HS,sale/offer to sell/transport marijuana,PALMS                        ST,OAKWOOD                      ST,"['33.9943', '-118.461']",33.9943,-118.461,sale/offer to sell/transport marijuana
31631,5520570,2019-01-14,40.0,14,Pacific,1499,26,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,IMPERIAL                     HY,NASH,"['33.9317', '-118.3741']",33.9317,-118.3741,transport/sell/furnish/etc marijuana
31639,5668463,2019-06-24,1020.0,14,Pacific,1494,32,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLD WAY,,"['33.9432', '-118.4013']",33.9432,-118.4013,transport/sell/furnish/etc marijuana
32323,191514740,2019-07-26,1400.0,15,N Hollywood,1555,39,M,W,16.0,Narcotic Drug Laws,I,11362.3A1HS,smoke/ingest marijuana in public place,LANKERSHIM                   BL,MAGNOLIA                     BL,"['34.1649', '-118.3746']",34.1649,-118.3746,smoke/ingest marijuana in public place
32410,5695612,2019-07-22,2220.0,14,Pacific,1494,31,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,200    WORLD WAY,,"['33.9449', '-118.4059']",33.9449,-118.4059,transport/sell/furnish/etc marijuana
33385,5697755,2019-07-24,1920.0,3,Southwest,326,37,M,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,29TH                         ST,NORMANDIE                    AV,"['34.0291', '-118.3002']",34.0291,-118.3002,possess marijuana for sale
33747,5444346,2018-10-09,2250.0,14,Pacific,1494,27,F,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.944', '-118.4073']",33.944,-118.4073,transport/sell/furnish/etc marijuana
33748,5444382,2018-10-09,2340.0,14,Pacific,1494,23,F,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.944', '-118.4073']",33.944,-118.4073,transport/sell/furnish/etc marijuana
34059,191417247,2019-07-31,1715.0,14,Pacific,1494,36,M,B,16.0,Narcotic Drug Laws,M,11357(B)2HS,poss marijuana or concentrated cannabis,500    WORLD                        WY,,"['33.9428', '-118.4054']",33.9428,-118.4054,poss marijuana or concentrated cannabis
34203,5703219,2019-07-30,940.0,14,Pacific,1458,41,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.998', '-118.4108']",33.998,-118.4108,transport/sell/furnish/etc marijuana
34256,5699511,2019-07-26,1130.0,18,Southeast,1861,21,F,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,11400 S  VERMONT                      AV,,"['33.931', '-118.2916']",33.931,-118.2916,possess marijuana for sale
34534,5699551,2019-07-26,1130.0,18,Southeast,1861,27,M,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,11400 S  VERMONT                      AV,,"['33.931', '-118.2916']",33.931,-118.2916,possess marijuana for sale
34573,5699324,2019-07-26,750.0,15,N Hollywood,1548,24,M,B,16.0,Narcotic Drug Laws,M,11360(A)2HS,sale/offer to sell/transport marijuana,5300    LANKERSHIM                   BL,,"['34.167', '-118.3759']",34.167,-118.3759,sale/offer to sell/transport marijuana
34581,5701237,2019-07-28,1755.0,14,Pacific,1494,30,F,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,200    WORLD                        WY,,"['33.9449', '-118.4059']",33.9449,-118.4059,transport/sell/furnish/etc marijuana
34945,5702434,2019-07-30,110.0,14,Pacific,1494,51,M,W,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLD                        WY,,"['33.9432', '-118.4013']",33.9432,-118.4013,transport/sell/furnish/etc marijuana
35000,191416965,2019-07-28,30.0,14,Pacific,1494,25,M,W,16.0,Narcotic Drug Laws,M,11357(B)2HS,poss marijuana or concentrated cannabis,500    WORLD WAY,,"['33.9428', '-118.4054']",33.9428,-118.4054,poss marijuana or concentrated cannabis
35248,5699515,2019-07-26,1130.0,18,Southeast,1861,22,F,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,11400 S  VERMONT                      AV,,"['33.931', '-118.2916']",33.931,-118.2916,possess marijuana for sale
35350,5700990,2019-07-28,750.0,14,Pacific,1494,31,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.944', '-118.4073']",33.944,-118.4073,transport/sell/furnish/etc marijuana
35599,5703427,2019-07-30,1740.0,18,Southeast,1822,25,F,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,10100 S  MAIN                         ST,,"['33.9447', '-118.2739']",33.9447,-118.2739,possess marijuana for sale
35674,5706712,2019-08-03,25.0,14,Pacific,1494,25,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,500    WORLD                        WY,,"['33.9428', '-118.4054']",33.9428,-118.4054,transport/sell/furnish/etc marijuana
35876,5693723,2019-07-20,1430.0,14,Pacific,1494,52,M,H,16.0,Narcotic Drug Laws,F,11360A3DHS,sale/trans >28.5g marijuana or >4g,300    WORLD                        WY,,"['33.944', '-118.4073']",33.944,-118.4073,sale/trans >28.5g marijuana or >4g
36394,5711810,2019-08-08,1750.0,18,Southeast,1842,21,F,H,16.0,Narcotic Drug Laws,M,11360(A)2HS,sale/offer to sell/transport marijuana,11200 S  BROADWAY,,"['33.933', '-118.2783']",33.933,-118.2783,sale/offer to sell/transport marijuana
36558,5711081,2019-08-07,1830.0,12,77th Street,1263,24,F,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,8100 S  WESTERN                      AV,,"['33.9655', '-118.309']",33.9655,-118.309,possess marijuana for sale
36574,5708928,2019-08-05,1610.0,6,Hollywood,636,42,M,B,16.0,Narcotic Drug Laws,I,11362.3A1HS,smoke/ingest marijuana in public place,6400    HOLLYWOOD,,"['34.1034', '-118.3325']",34.1034,-118.3325,smoke/ingest marijuana in public place
36836,5708506,2019-08-05,900.0,14,Pacific,1494,26,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,200    WORLD                        WY,,"['33.9449', '-118.4059']",33.9449,-118.4059,transport/sell/furnish/etc marijuana
37314,5711133,2019-08-07,1810.0,12,77th Street,1243,27,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,81ST                         ST,WESTERN                      AV,"['33.979', '-118.3112']",33.979,-118.3112,transport/sell/furnish/etc marijuana
37532,191114572,2019-08-03,1420.0,11,Northeast,1128,27,M,H,16.0,Narcotic Drug Laws,M,11357(B)2HS,poss marijuana or concentrated cannabis,MERIDIAN                     ST,AVENUE 63,"['34.1201', '-118.1795']",34.1201,-118.1795,poss marijuana or concentrated cannabis
37806,5711812,2019-08-08,1750.0,18,Southeast,1842,22,F,H,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,11200 S  BROADWAY,,"['33.933', '-118.2783']",33.933,-118.2783,possess marijuana for sale
37891,5692413,2019-07-19,700.0,14,Pacific,1494,30,F,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.944', '-118.4073']",33.944,-118.4073,transport/sell/furnish/etc marijuana
37892,5692428,2019-07-19,630.0,14,Pacific,1496,31,F,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.9472', '-118.3909']",33.9472,-118.3909,transport/sell/furnish/etc marijuana
38225,5718288,2019-08-15,800.0,14,Pacific,1494,20,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLDWAY,,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
38323,5713782,2019-08-10,1524.0,14,Pacific,1494,25,M,O,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.944', '-118.4073']",33.944,-118.4073,transport/sell/furnish/etc marijuana
38959,5718305,2019-08-15,900.0,14,Pacific,1494,28,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLDWAY,,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
38960,5718140,2019-08-15,610.0,14,Pacific,1494,25,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLDWAY                     BL,,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
39316,5719020,2019-08-16,1021.0,12,77th Street,1258,28,M,W,16.0,Narcotic Drug Laws,M,11360(A)2HS,sale/offer to sell/transport marijuana,7600 S  BROADWAY,,"['33.9708', '-118.2783']",33.9708,-118.2783,sale/offer to sell/transport marijuana
39496,5717210,2019-08-14,1000.0,12,77th Street,1255,22,M,B,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,1200 W  FLORENCE                     AV,,"['33.9746', '-118.2962']",33.9746,-118.2962,possess marijuana for sale
39693,5713208,2019-08-10,7.0,14,Pacific,1494,24,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,500    WORLD                        WY,,"['33.9428', '-118.4054']",33.9428,-118.4054,transport/sell/furnish/etc marijuana
39926,5704953,2019-08-01,730.0,14,Pacific,1494,25,F,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,100    WORLD WAY,,"['33.9451', '-118.4029']",33.9451,-118.4029,transport/sell/furnish/etc marijuana
41165,5721085,2019-08-18,1840.0,14,Pacific,1412,37,M,B,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,BREEZE,OCEAN FRONT                  WK,"['33.9903', '-118.4761']",33.9903,-118.4761,possess marijuana for sale
41233,5713179,2019-08-10,7.0,14,Pacific,1494,24,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,500    WORLD                        WY,,"['33.9428', '-118.4054']",33.9428,-118.4054,transport/sell/furnish/etc marijuana
41288,5725224,2019-08-22,2354.0,14,Pacific,1494,29,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLD                        WY,,"['33.9432', '-118.4013']",33.9432,-118.4013,transport/sell/furnish/etc marijuana
41369,5721066,2019-08-18,1840.0,14,Pacific,1412,20,F,B,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,BREEZE,OCEAN FRONT                  WK,"['33.9903', '-118.4761']",33.9903,-118.4761,possess marijuana for sale
41370,5721102,2019-08-18,1840.0,14,Pacific,1412,28,M,B,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,BREEZE,OCEAN FRONT                  WK,"['33.9903', '-118.4761']",33.9903,-118.4761,possess marijuana for sale
41554,5720339,2019-08-17,1915.0,3,Southwest,396,20,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,MARTIN LUTHER KI             BL,MENLO                        ST,"['34.0073', '-118.2894']",34.0073,-118.2894,transport/sell/furnish/etc marijuana
41958,5710879,2019-08-07,1750.0,14,Pacific,1494,51,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,300    WORLD WAY,,"['33.944', '-118.4073']",33.944,-118.4073,transport/sell/furnish/etc marijuana
41959,5712661,2019-08-09,1040.0,14,Pacific,1494,36,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,400    WORLD WAY,,"['33.9433', '-118.4072']",33.9433,-118.4072,transport/sell/furnish/etc marijuana
42002,5718489,2019-08-15,1245.0,14,Pacific,1494,22,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,500    WORLDWAY,,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
42070,5721882,2019-08-19,1305.0,14,Pacific,1494,34,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,400    WORLD                        WY,,"['33.9433', '-118.4072']",33.9433,-118.4072,transport/sell/furnish/etc marijuana
42100,5722193,2019-08-19,2130.0,7,Wilshire,737,41,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,5200    WILSHIRE                     BL,,"['34.0622', '-118.3429']",34.0622,-118.3429,possession marijuana for sale
42565,5731488,2019-08-29,930.0,9,Van Nuys,941,31,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,15000    OXNARD                       ST,,"['34.1794', '-118.4596']",34.1794,-118.4596,possession marijuana for sale
42682,190319458,2019-08-22,915.0,3,Southwest,395,31,M,B,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,WESTERN                      AV,41ST                         DR,"['34.0091', '-118.3089']",34.0091,-118.3089,possess 28.5 grams or less of marijuana
42687,191317693,2019-08-29,1400.0,13,Newton,1322,42,M,H,16.0,Narcotic Drug Laws,M,11360(A)2HS,sale/offer to sell/transport marijuana,25TH                         ST,MAPLE,"['34.0242', '-118.2642']",34.0242,-118.2642,sale/offer to sell/transport marijuana
43288,191418772,2019-08-25,2020.0,14,Pacific,1494,30,M,W,16.0,Narcotic Drug Laws,M,11357(C)HS,poss of more than 28.5 grams of marijuana,500    WORLD WAY,,"['33.9428', '-118.4054']",33.9428,-118.4054,poss of more than 28.5 grams of marijuana
43464,5731456,2019-08-29,930.0,14,Pacific,1494,40,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,TERMINAL 1,17 B,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
43490,5731654,2019-08-29,1500.0,15,N Hollywood,1589,21,F,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,3600    BARHAM                       BL,,"['34.1362', '-118.342']",34.1362,-118.342,possession marijuana for sale
43555,5731490,2019-08-29,930.0,9,Van Nuys,941,22,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,15000    OXNARD                       ST,,"['34.1794', '-118.4596']",34.1794,-118.4596,possession marijuana for sale
43745,5731375,2019-08-29,930.0,14,Pacific,1494,20,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,TERMINAL 1,GATE 17 B,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
43860,5731995,2019-08-30,1.0,14,Pacific,1494,32,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLD                        WY,,"['33.9432', '-118.4013']",33.9432,-118.4013,transport/sell/furnish/etc marijuana
43875,191418760,2019-08-25,1935.0,14,Pacific,1494,26,M,H,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,700    WORLD WAY,,"['33.9432', '-118.4013']",33.9432,-118.4013,possess 28.5 grams or less of marijuana
43966,161508550,2016-03-24,1515.0,15,N Hollywood,1512,20,M,H,16.0,Narcotic Drug Laws,M,11357BHS,possess 28.5 grams or less of marijuana**,12800    BARBARA ANN                  ST,,"['34.2003', '-118.4115']",34.2003,-118.4115,possess 28.5 grams or less of marijuana**
44052,4076177,2014-08-27,730.0,15,N Hollywood,1513,19,F,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,6800    WHITSETT                     AV,,"['34.194', '-118.4052']",34.194,-118.4052,transport/sell/furnish/etc marijuana
44056,4128545,2014-10-16,2125.0,10,West Valley,1024,19,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,RESEDA                       AV,VANOWEN                      ST,"['34.1939', '-118.536']",34.1939,-118.536,possession marijuana for sale
44098,5273017,2018-04-01,2310.0,12,77th Street,1256,29,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,FLORENCE,HOOVER,"['33.9747', '-118.2871']",33.9747,-118.2871,transport/sell/furnish/etc marijuana
44157,5718407,2019-08-15,1245.0,14,Pacific,1494,29,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,700    WORLDWAY,,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
44302,5730343,2019-08-28,1325.0,14,Pacific,1494,26,M,H,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,400    WORLDWAY,,"['33.942', '-118.4095']",33.942,-118.4095,transport/sell/furnish/etc marijuana
44564,5737397,2019-09-04,1540.0,18,Southeast,1834,19,F,H,16.0,Narcotic Drug Laws,M,11360(A)2HS,sale/offer to sell/transport marijuana,10400    AVALON                       BL,,"['33.9419', '-118.2652']",33.9419,-118.2652,sale/offer to sell/transport marijuana
44645,5737373,2019-09-04,1540.0,18,Southeast,1834,26,M,B,16.0,Narcotic Drug Laws,M,11359(B)HS,possess marijuana for sale,10400    AVALON                       BL,,"['33.9419', '-118.2652']",33.9419,-118.2652,possess marijuana for sale
